person_code,dr_cnt,person_name,person_pic_url,path_mean,link_cnt,person_en,d
71906,1,김은영,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile127.uf.daum.net%2Fimage%2F177B80474EB88CFC23D22D,2.49535143175902,17,gajbh,3
17469,1,강수지,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile26.uf.daum.net%2Fimage%2F0169EB0248E304BE27B2B0,2.55801413164745,25,jgehb,4
66949,2,박선영,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile189.uf.daum.net%2Fimage%2F121DC204498A857716AF5A,2.24302714763853,52,jejgg,3
688303,2,강현정,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile168.uf.daum.net%2Fimage%2F225ACD5056565FBB242081,2.11640014875418,115,dadiig,4
18345,5,김민경,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile168.uf.daum.net%2Fimage%2F120BE040503334111CB743,2.17274079583488,92,fedib,3
18040,5,경인선,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fmovie.daum-img.net%2Fmovie%2Fmovie-photo%2F98%2F59%2F375998%2Fpeople_375998.jpg,2.14429155820007,84,aeaib,3
949367,2,김영춘,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile28.uf.daum.net%2Fimage%2F16475C3F50AAD80D031981,2.21978430643362,66,hgdjej,3
22298,3,이진호,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile167.uf.daum.net%2Fimage%2F2715A53955E514A92BBC04,2.28337671997025,84,ijccc,4
493624,16,박하영,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile189.uf.daum.net%2Fimage%2F15166703498AA3F65F19D8,1.93138713276311,456,ecgdje,3
22493,12,김민주,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile169.uf.daum.net%2Fimage%2F2347763858EC85BB1D76B7,1.98735589438453,283,djecc,3
19434,10,하지원,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile189.uf.daum.net%2Fimage%2F1123A20C49B8778D44881B,1.99535143175902,256,edejb,3
1384984,3,손범준,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile67.uf.daum.net%2Fimage%2F2754493C56036363184518,2.20862774265526,74,eijeidb,3
26600,4,샘 해밍턴,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile129.uf.daum.net%2Fimage%2F272FF04E522ED056276DE6,2.15916697657122,105,aaggc,3
542283,1,이지원,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile66.uf.daum.net%2Fimage%2F25510C4055EE4F1F20B0F4,2.53830420230569,17,diccef,4
163707,11,김지원,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile168.uf.daum.net%2Fimage%2F034A273E51DE346C01D1F2,1.98977314986984,316,hahdgb,3
110727,8,강지후,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile168.uf.daum.net%2Fimage%2F1505A5464E608A91125462,2.01375976199331,246,hchabb,3
64118,1,조기영,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile167.uf.daum.net%2Fimage%2F260BD23D5721CA902155AD,2.86928226106359,7,ibbeg,4
17890,13,이재룡,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile89.uf.daum.net%2Fimage%2F124114104993D3B1A3C102,1.97768687244329,338,ajihb,3
61484,11,박민영,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile146.uf.daum.net%2Fimage%2F030FE103ABD33D12570D9D,1.98307921160283,307,eiebg,3
32762,7,이찬호,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile166.uf.daum.net%2Fimage%2F2414EE3A53F6F59B1FCFAA,2.02770546671625,191,cghcd,3
2108249,4,박상훈,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile167.uf.daum.net%2Fimage%2F243937365950A2A003DC77,2.09334325027891,168,jeciabc,3
878838,9,김지민,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile30.uf.daum.net%2Fimage%2F136276064945C2AE06D6CB,2.02324284120491,209,idiihi,3
17692,16,손창민,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile189.uf.daum.net%2Fimage%2F15027D1049D1B57E74F0A2,1.94421718110822,428,cjghb,3
42864,12,전양자,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile26.uf.daum.net%2Fimage%2F174EB9114B03A67F616D65,1.98754183711417,260,egice,3
544277,1,이희경,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile170.uf.daum.net%2Fimage%2F24747E4A55CAC6ED44987F,2.26831535886947,35,hhceef,3
69167,1,주호민,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile170.uf.daum.net%2Fimage%2F2208363E576B2DFE015502,2.44682037932317,24,hgbjg,4
444138,1,채자연,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile68.uf.daum.net%2Fimage%2F12317B3C4F3B06E51FB134,2.47248047601339,19,idbeee,4
19433,3,하리수,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile155.uf.daum.net%2Fimage%2F0363500148E31DC217D067,2.18315358869468,70,ddejb,4
21615,2,김규종,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile129.uf.daum.net%2Fimage%2F175988464EE590292508A4,2.28374860542953,37,fbgbc,4
2049482,2,박서빈,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile70.uf.daum.net%2Fimage%2F2439B13957C8D37A2E2A3F,2.20304946076608,79,ciejeac,3
258187,1,편상욱,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile170.uf.daum.net%2Fimage%2F2779C93F5600A16C293704,2.2357753811826,50,hibifc,4
43392,1,이유하,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile30.uf.daum.net%2Fimage%2F15393F1849F6A057F84167,2.5866493120119,14,cjdde,4
847422,2,이화룡,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile128.uf.daum.net%2Fimage%2F172D584B5146769F3171F6,2.52751952398661,30,ccehei,4
17732,1,김장훈,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile170.uf.daum.net%2Fimage%2F261E144255F9112D2C2441,2.18724432874675,73,cdhhb,3
19427,27,최준용,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile68.uf.daum.net%2Fimage%2F2632323755DA81C6048127,1.90516920788397,593,hcejb,3
230607,2,공기탁,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile117.uf.daum.net%2Fimage%2F11206605491A5DCDB4C477,2.22722201561919,57,hagadc,4
39303,1,카츠무라 마사노부,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile29.uf.daum.net%2Fimage%2F124F15464E605DA819F298,2.71476385273336,14,dadjd,4
951172,1,조태관,http://img1.daumcdn.net/thumb/C216x216/?fname=https%3A%2F%2Fsearch1.daumcdn.net%2Fcontent%2Fsdb%2F56C52C2B023E610001,2.44328746746002,40,chbbfj,4
37638,7,이상숙,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile89.uf.daum.net%2Fimage%2F155E481649A79243ED7028,2.04778728151729,163,idghd,3
18964,2,이효리,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile126.uf.daum.net%2Fimage%2F133B5902496E9B3237D5E6,2.47248047601339,20,egjib,3
138087,1,양상국,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile28.uf.daum.net%2Fimage%2F2149E95051665C09156FCD,2.38136853849015,34,hiaidb,4
71446,1,이민,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile195.uf.daum.net%2Fimage%2F020BEA0148E32635032E5D,2.51692078839717,18,geebh,4
2061410,2,허은정,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcontentshub%2Fsdb%2Ffc3e17b41e7438e9d71570b76e2b68d7aefd6153867164fd86159bc8caca5e09,2.21178876905913,62,abebgac,3
71884,3,장태훈,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile169.uf.daum.net%2Fimage%2F2274514356A5C5ED076893,2.21141688359985,63,eiibh,3
542116,1,박윤근,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile70.uf.daum.net%2Fimage%2F191F50464FAB545F059761,2.38601710673113,41,gbbcef,4
18967,2,윤건,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile169.uf.daum.net%2Fimage%2F2544794255835BA91A8B55,2.34975827445147,39,hgjib,4
2121467,2,민혜주,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcontentshub%2Fsdb%2Fd661175ec0ab74c6cf60b984237f905cad946bb59e423f103acec521108cb2cb,2.29676459650428,54,hgebcbc,4
69028,11,김주영,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile169.uf.daum.net%2Fimage%2F155CB1023E707D87809B0A,1.96206768315359,395,icajg,3
21295,18,정진,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile169.uf.daum.net%2Fimage%2F21310835564004D00D7FA8,1.93231684641131,457,fjcbc,3
874110,1,오태하,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fm1.daumcdn.net%2Fimg-contents%2Fmovie%2Fv2%2Fmobile%2Fm640%2Fimg_default_300x300_150722.png,2.46243956861287,43,abbehi,4
32604,8,김효서,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile169.uf.daum.net%2Fimage%2F1264090E4CE0F4554CC182,2.05912978802529,160,eagcd,3
17776,6,마야,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile89.uf.daum.net%2Fimage%2F112BD01A49A264B01349C9,2.0397917441428,184,ghhhb,3
27547,1,지현수,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile67.uf.daum.net%2Fimage%2F1145EE154CDCBE33268AE4,2.29304574191149,39,hefhc,4
1549198,1,로열 파이럿츠,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile67.uf.daum.net%2Fimage%2F240DDE3D5769FAF1346886,2.40702863518036,33,ijbjefb,4
25078,2,임현경,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile189.uf.daum.net%2Fimage%2F1375361C49A61B4A89C12A,2.41167720342135,27,ihafc,3
916102,2,김예나,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile167.uf.daum.net%2Fimage%2F123A80454D9E98B9082A19,2.22294533283749,60,cabgbj,4
18168,2,조성일,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile189.uf.daum.net%2Fimage%2F151E240A4990D5C3529FDC,2.11509854964671,102,igbib,4
699893,2,유식,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile78.uf.daum.net%2Fimage%2F1124D44C50FE1BF6252C80,2.36984008925251,26,djijjg,4
18735,2,손호영,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile27.uf.daum.net%2Fimage%2F147EEE034940BE311109BA,2.29100037188546,36,fdhib,4
541512,3,허이슬,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile130.uf.daum.net%2Fimage%2F1301860D4C74BD0502C27F,2.06284864261807,148,cbfbef,4
17200,2,방은진,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile166.uf.daum.net%2Fimage%2F215174415672002D013E38,2.29955373744887,51,aachb,4
717161,2,원석연,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile89.uf.daum.net%2Fimage%2F2070C71249C728F248DA09,2.10115284492376,146,bgbhbh,3
18386,36,전노민,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile67.uf.daum.net%2Fimage%2F2208174257E08162082462,1.83655634064708,908,gidib,3
25553,16,윤희석,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile89.uf.daum.net%2Fimage%2F1367570C49A65B35CCCD2C,1.95053923391595,383,dfffc,3
27878,1,민현정,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile27.uf.daum.net%2Fimage%2F1564F1114CEE0B532860CA,2.54574191149126,12,ihihc,3
